year,selling_price,km_driven,fuel,seller_type,transmission,owner,Brand
0.8571428571428612,0.09909909909909909,0.06198750802754284,1.0,0.5,0.0,0.0,0.9285714285714285
0.8214285714285694,0.14414414414414414,0.09918075670904218,0.25,0.5,1.0,0.0,0.9285714285714285
0.9642857142857082,0.1554054054054054,0.012396509785543727,1.0,0.5,1.0,0.0,0.46428571428571425
0.6428571428571388,0.09346846846846846,0.14753197999499132,1.0,0.0,0.0,0.0,0.6785714285714285
0.7857142857142918,0.023648536036036033,0.07438525758804262,1.0,0.5,1.0,0.25,0.3571428571428571
0.75,0.17229729729729729,0.09397370189363229,0.25,0.0,0.0,0.5,0.07142857142857142
0.6071428571428612,0.13851351351351351,0.09670120679694223,0.25,0.0,0.0,1.0,0.03571428571428571
0.7142857142857082,0.06813063063063063,0.04958975846704306,0.25,0.5,1.0,0.0,0.3571428571428571
0.7857142857142918,0.11599099099099099,0.06198750802754284,0.25,0.5,1.0,0.0,0.6071428571428571
0.7857142857142918,0.06081081081081081,0.09174210697274232,0.25,0.5,1.0,0.5,0.3214285714285714
0.7857142857142918,0.030405405405405404,0.07934435741224254,1.0,0.5,1.0,0.5,0.6428571428571428
0.7142857142857082,0.028716216216216214,0.07438525758804262,1.0,0.5,1.0,0.5,0.6428571428571428
0.6071428571428612,0.04403153153153153,0.14877175495104128,0.25,0.5,1.0,0.5,0.6071428571428571
0.6071428571428612,0.014639639639639641,0.0979409817529922,1.0,0.5,1.0,1.0,0.3571428571428571
0.9642857142857082,0.05405405405405406,0.018595384565793616,1.0,0.5,1.0,0.0,0.3571428571428571
0.5,0.009009009009009009,0.09918075670904218,1.0,0.5,1.0,0.0,0.6428571428571428
0.8928571428571388,0.07939189189189189,0.02293459691196854,0.25,0.0,1.0,0.0,0.6428571428571428
0.9285714285714306,0.042905405405405404,0.012644464776753723,1.0,0.0,1.0,0.0,0.6428571428571428
0.9285714285714306,0.0822072072072072,0.03595223395049331,0.25,0.0,1.0,0.0,0.3571428571428571
0.9285714285714306,0.03265765765765766,0.03471245899444333,1.0,0.0,1.0,0.0,0.6428571428571428
0.8571428571428612,0.07263513513513513,0.05702840820334293,0.25,0.0,1.0,0.0,0.6428571428571428
0.7857142857142918,0.050112612612612614,0.08678300714854241,0.25,0.0,1.0,0.0,0.3571428571428571
0.7142857142857082,0.015765765765765764,0.07438525758804262,1.0,0.5,1.0,0.5,0.6428571428571428
0.1428571428571388,0.0259009009009009,0.043390883686793176,0.25,0.5,1.0,0.5,0.6071428571428571
0.7857142857142918,0.07376126126126126,0.11157850626954197,0.25,0.0,1.0,0.0,0.3214285714285714
0.75,0.031531531531531536,0.09918075670904218,1.0,0.0,1.0,0.0,0.6428571428571428
0.4642857142857082,0.00563063063063063,0.09918075670904218,0.25,0.5,1.0,0.0,0.8928571428571428
0.7857142857142918,0.02477477477477477,0.09087426450350733,1.0,0.0,1.0,0.5,0.3571428571428571
0.7857142857142918,0.05686936936936937,0.11405805618164191,0.25,0.0,1.0,0.0,0.9285714285714285
0.6071428571428612,0.014752252252252252,0.08277109539076467,1.0,0.0,1.0,0.5,0.6428571428571428
0.6071428571428612,0.013513513513513513,0.12397625583004174,1.0,0.5,1.0,0.0,0.6428571428571428
0.6428571428571388,0.029279279279279275,0.43391999484253624,0.25,0.5,1.0,0.5,0.10714285714285714
0.6785714285714306,0.037162162162162164,0.2851470001165389,0.25,0.5,1.0,0.0,0.9285714285714285
0.8928571428571388,0.061936936936936936,0.07438525758804262,0.25,0.5,1.0,0.0,0.6071428571428571
0.9285714285714306,0.031531531531531536,0.038431783862593265,1.0,0.5,1.0,0.0,0.3571428571428571
0.5357142857142918,0.009009009009009009,0.04834998351099309,0.25,0.5,1.0,0.0,0.8928571428571428
0.6071428571428612,0.05405405405405406,0.14877175495104128,0.25,0.5,1.0,1.0,0.9285714285714285
0.7857142857142918,0.011824324324324325,0.20580140292934027,0.25,0.5,1.0,0.25,0.8928571428571428
0.5,0.012387387387387387,0.1363740053905415,1.0,0.5,1.0,1.0,0.6428571428571428
0.8928571428571388,0.1019144144144144,0.043390883686793176,0.25,0.5,1.0,0.0,0.2857142857142857
0.9285714285714306,0.0822072072072072,0.07438525758804262,0.25,0.5,1.0,0.0,0.6428571428571428
0.5357142857142918,0.020270270270270268,0.06694660785174276,1.0,0.5,0.0,0.5,0.3214285714285714
0.6428571428571388,0.025675675675675674,0.07810458245619256,1.0,0.5,1.0,0.5,0.3571428571428571
0.7857142857142918,0.04842342342342342,0.14877175495104128,0.25,0.5,1.0,0.5,0.8571428571428571
0.4642857142857082,0.006756756756756757,0.14877175495104128,1.0,0.5,1.0,1.0,0.3571428571428571
0.7857142857142918,0.07094594594594594,0.09422165688484227,1.0,0.5,1.0,0.5,0.75
0.8214285714285694,0.04842342342342342,0.09918075670904218,0.25,0.5,1.0,0.0,0.3571428571428571
0.9642857142857082,0.07094594594594594,0.030993134126293394,0.25,0.5,1.0,0.0,0.3571428571428571
0.8571428571428612,0.05349099099099099,0.014823989149489585,1.0,0.0,1.0,0.0,0.3214285714285714
0.8214285714285694,0.039527027027027026,0.024794259346043505,1.0,0.0,1.0,0.0,0.3214285714285714
0.8928571428571388,0.11317567567567567,0.01115673482949375,1.0,0.0,1.0,0.0,0.3571428571428571
0.8928571428571388,0.9155405405405406,0.008057297439368805,0.25,0.0,0.0,0.0,0.6785714285714285
0.8214285714285694,0.0822072072072072,0.08678300714854241,0.25,0.5,1.0,0.0,0.6071428571428571
0.75,0.06531531531531531,0.14877175495104128,0.25,0.5,1.0,0.0,0.8214285714285714
0.5357142857142918,0.006756756756756757,0.07190570767594268,1.0,0.0,1.0,0.5,0.3571428571428571
0.75,0.03434684684684685,0.07711276249135258,0.25,0.0,1.0,0.0,0.6071428571428571
0.7857142857142918,0.16328828828828829,0.042151108730743195,0.25,0.0,0.0,0.5,0.03571428571428571
0.8214285714285694,0.037162162162162164,0.06570683289569279,0.25,0.5,1.0,0.5,0.21428571428571427
0.75,0.3130630630630631,0.060747733071492865,0.25,0.0,0.0,0.0,0.03571428571428571
0.8928571428571388,0.021396396396396393,0.018595384565793616,1.0,0.0,1.0,0.5,0.17857142857142855
0.75,0.04842342342342342,0.06198750802754284,1.0,0.5,1.0,0.0,0.9642857142857142
0.75,0.12725225225225223,0.06570683289569279,0.25,0.0,0.0,0.0,0.03571428571428571
0.6071428571428612,0.021396396396396393,0.07872446993421756,1.0,0.0,0.0,0.0,0.3214285714285714
0.9285714285714306,0.5045045045045045,0.012148554794333733,1.0,0.0,0.0,0.0,0.6785714285714285
0.8928571428571388,0.30743243243243246,0.01611583465369366,0.25,0.5,0.0,0.0,0.07142857142857142
0.9285714285714306,0.22015765765765766,0.026034034302093483,0.25,0.0,0.0,0.0,1.0
0.5714285714285694,0.017454954954954954,0.036166715017889955,1.0,0.0,1.0,0.0,0.6428571428571428
0.7142857142857082,0.2792792792792793,0.059507958115442884,0.25,0.0,0.0,0.0,0.07142857142857142
0.8928571428571388,0.06846846846846846,0.14877175495104128,0.25,0.5,1.0,0.0,0.6071428571428571
0.6428571428571388,0.06531531531531531,0.12397625583004174,0.25,0.5,1.0,0.0,0.3571428571428571
0.8928571428571388,0.04268018018018018,0.037192008906543284,1.0,0.5,1.0,0.0,0.75
0.9285714285714306,0.0822072072072072,0.10785918140139203,0.25,0.5,1.0,0.0,0.6071428571428571
0.9642857142857082,0.0822072072072072,0.018595384565793616,1.0,0.5,1.0,0.0,0.3571428571428571
0.8928571428571388,0.03322072072072072,0.019835159521843594,1.0,0.5,1.0,0.0,0.8214285714285714
0.7142857142857082,0.06531531531531531,0.07438525758804262,0.25,0.5,1.0,0.0,0.6071428571428571
0.6428571428571388,0.009009009009009009,0.07438525758804262,1.0,0.5,1.0,0.25,0.6428571428571428
0.6785714285714306,0.0259009009009009,0.1363740053905415,1.0,0.5,1.0,1.0,0.6428571428571428
0.8928571428571388,0.037162162162162164,0.030993134126293394,1.0,0.5,1.0,0.0,0.8214285714285714
0.8571428571428612,0.08558558558558557,0.07438525758804262,0.25,0.5,1.0,0.0,0.3571428571428571
0.7857142857142918,0.046621621621621624,0.0983749029876097,0.25,0.5,1.0,0.5,0.6428571428571428
0.8571428571428612,0.07545045045045044,0.09918075670904218,1.0,0.5,0.0,0.0,0.3571428571428571
0.7857142857142918,0.06024774774774775,0.11157850626954197,0.25,0.5,1.0,0.5,0.6071428571428571
0.5357142857142918,0.01126126126126126,0.11157850626954197,1.0,0.5,1.0,0.5,0.6428571428571428
0.7857142857142918,0.05405405405405406,0.14877175495104128,0.25,0.5,1.0,0.5,0.6428571428571428
0.75,0.016328828828828825,0.07438525758804262,0.25,0.5,1.0,0.5,0.10714285714285714
0.4285714285714306,0.008445945945945946,0.06198750802754284,1.0,0.5,1.0,0.0,0.6428571428571428
0.9285714285714306,0.059684684684684686,0.024794259346043505,1.0,0.5,1.0,0.0,0.6428571428571428
0.5357142857142918,0.009009009009009009,0.1363740053905415,0.25,0.5,1.0,0.25,0.6428571428571428
0.7142857142857082,0.009009009009009009,0.06198750802754284,1.0,0.5,1.0,0.5,0.8928571428571428
0.7142857142857082,0.05405405405405406,0.12397625583004174,0.25,0.5,1.0,0.0,0.9285714285714285
0.8571428571428612,0.08783783783783783,0.08678300714854241,0.25,0.5,1.0,0.5,0.6428571428571428
0.8571428571428612,0.09234234234234233,0.08678300714854241,0.25,0.5,1.0,0.5,0.3571428571428571
0.8571428571428612,0.05292792792792793,0.06198750802754284,1.0,0.5,1.0,0.0,0.3214285714285714
0.6428571428571388,0.011824324324324325,0.10042053166509217,0.25,0.5,1.0,0.5,0.8928571428571428
0.7142857142857082,0.04279279279279279,0.14877175495104128,0.25,0.5,1.0,1.0,0.10714285714285714
0.8214285714285694,0.11036036036036036,0.00446195006682387,0.25,0.0,1.0,0.0,0.10714285714285714
0.8214285714285694,0.057432432432432436,0.017692828397789233,1.0,0.0,1.0,0.0,0.2857142857142857
0.8928571428571388,0.09234234234234233,0.06101180513713151,0.25,0.0,1.0,0.0,0.2857142857142857
0.8214285714285694,0.023648536036036033,0.04958975846704306,1.0,0.5,1.0,0.0,0.3571428571428571
0.2142857142857082,0.0022522522522522522,0.04958975846704306,1.0,0.5,1.0,0.25,0.6428571428571428
0.7142857142857082,0.012387387387387387,0.09918075670904218,1.0,0.5,1.0,0.0,0.10714285714285714
0.8214285714285694,0.020270270270270268,0.08678300714854241,1.0,0.5,1.0,0.0,0.3571428571428571
0.6785714285714306,0.01126126126126126,0.08678300714854241,0.25,0.5,1.0,0.0,0.8928571428571428
0.3928571428571388,0.006193693693693695,0.0706659327198927,1.0,0.5,1.0,0.0,0.3571428571428571
0.8571428571428612,0.0259009009009009,0.14877175495104128,0.25,0.5,1.0,0.0,0.8928571428571428
0.4642857142857082,0.009009009009009009,0.037192008906543284,1.0,0.5,1.0,0.0,0.6428571428571428
0.75,0.029279279279279275,0.004015631082645878,1.0,0.5,1.0,0.5,0.3571428571428571
0.8214285714285694,0.05855855855855856,0.006197635005293839,1.0,0.5,1.0,0.0,0.3571428571428571
0.9285714285714306,0.07657657657657657,0.012396509785543727,1.0,0.5,1.0,0.0,0.3571428571428571
0.8214285714285694,0.05686936936936937,0.12397625583004174,0.25,0.5,1.0,0.0,0.6428571428571428
0.8571428571428612,0.04617117117117117,0.09918075670904218,0.25,0.5,1.0,0.0,0.3571428571428571
0.3571428571428612,0.005067567567567568,0.08678300714854241,1.0,0.5,1.0,0.0,0.3571428571428571
0.9285714285714306,0.08783783783783783,0.043390883686793176,0.25,0.5,1.0,0.0,0.6428571428571428
0.5357142857142918,0.006193693693693695,0.14133310521474143,1.0,0.5,1.0,0.5,0.3571428571428571
0.5714285714285694,0.021396396396396393,0.06666393916176337,1.0,0.5,1.0,0.0,0.3571428571428571
0.7142857142857082,0.019707207207207204,0.17356725407204085,0.25,0.5,1.0,0.5,0.6071428571428571
0.8214285714285694,0.04279279279279279,0.14877175495104128,0.25,0.5,1.0,0.0,0.10714285714285714
0.7142857142857082,0.01689189189189189,0.07438525758804262,1.0,0.5,1.0,0.0,0.3571428571428571
0.8571428571428612,0.023085585585585582,0.030993134126293394,1.0,0.5,1.0,0.0,0.8214285714285714
0.7857142857142918,0.021396396396396393,0.11157850626954197,0.75,0.5,1.0,0.0,0.6428571428571428
1.0,0.02477477477477477,0.14877175495104128,1.0,0.5,1.0,0.0,0.6428571428571428
0.8214285714285694,0.031531531531531536,0.21695937753379008,0.25,0.5,1.0,0.0,0.10714285714285714
0.6785714285714306,0.008896396396396396,0.12397625583004174,1.0,0.5,1.0,1.0,0.10714285714285714
0.7857142857142918,0.06756756756756756,0.04463065864284315,1.0,0.5,1.0,0.0,0.3214285714285714
0.75,0.05405405405405406,0.037192008906543284,0.25,0.5,1.0,0.0,0.3214285714285714
0.6428571428571388,0.28490990990990994,0.04958975846704306,1.0,0.5,0.0,0.5,0.42857142857142855
0.75,0.027027027027027025,0.08678300714854241,1.0,0.5,1.0,0.5,0.3214285714285714
0.8928571428571388,0.059684684684684686,0.07438525758804262,1.0,0.5,1.0,0.0,0.6428571428571428
0.6785714285714306,0.014639639639639641,0.1927837658908155,0.25,0.5,1.0,0.0,0.8928571428571428
0.6785714285714306,0.037162162162162164,0.06198750802754284,1.0,0.5,0.0,0.5,0.3571428571428571
0.8571428571428612,0.033783783783783786,0.04958975846704306,1.0,0.5,1.0,0.0,0.10714285714285714
0.8214285714285694,0.04279279279279279,0.12397625583004174,0.25,0.5,1.0,1.0,0.6428571428571428
0.7142857142857082,0.017454954954954954,0.09918075670904218,1.0,0.5,1.0,1.0,0.6428571428571428
0.6785714285714306,0.01126126126126126,0.11157850626954197,1.0,0.5,1.0,0.5,0.10714285714285714
0.75,0.033783783783783786,0.11157850626954197,0.25,0.5,1.0,0.5,0.8214285714285714
0.5,0.00563063063063063,0.1363740053905415,1.0,0.5,1.0,1.0,0.3571428571428571
0.9642857142857082,0.08896396396396396,0.018595384565793616,1.0,0.5,1.0,0.0,0.6428571428571428
0.5357142857142918,0.008445945945945946,0.12397625583004174,1.0,0.5,1.0,0.5,0.6428571428571428
1.0,0.029504504504504505,0.04958975846704306,0.0,0.5,1.0,0.0,0.6428571428571428
0.4285714285714306,0.006756756756756757,0.07438525758804262,1.0,0.5,1.0,0.5,0.6428571428571428
0.75,0.005855855855855857,0.030993134126293394,1.0,0.5,1.0,0.0,0.8928571428571428
0.8571428571428612,0.06531531531531531,0.030993134126293394,1.0,0.5,1.0,0.0,0.3571428571428571
0.8214285714285694,0.06981981981981981,0.02851358421419344,1.0,0.5,1.0,0.0,0.8571428571428571
0.9285714285714306,0.04054054054054054,0.02746597437633121,1.0,0.5,1.0,0.0,0.6428571428571428
0.9285714285714306,0.07094594594594594,0.08678300714854241,1.0,0.5,1.0,0.0,0.6428571428571428
0.6071428571428612,0.014639639639639641,0.07438525758804262,1.0,0.5,1.0,0.5,0.6428571428571428
0.6071428571428612,0.029279279279279275,0.1363740053905415,1.0,0.5,1.0,0.5,0.3571428571428571
0.9285714285714306,0.04617117117117117,0.037192008906543284,1.0,0.5,1.0,0.0,0.8928571428571428
0.9642857142857082,0.08783783783783783,0.018595384565793616,0.25,0.5,1.0,0.0,0.6071428571428571
0.3928571428571388,0.006193693693693695,0.12397625583004174,0.25,0.5,1.0,0.5,0.6428571428571428
0.8571428571428612,0.07094594594594594,0.08678300714854241,0.25,0.5,0.0,0.0,0.9642857142857142
0.8928571428571388,0.041666666666666664,0.029753359170243417,1.0,0.5,1.0,0.0,0.6428571428571428
0.4642857142857082,0.009009009009009009,0.14877175495104128,1.0,0.5,1.0,0.5,0.3214285714285714
0.75,0.16666666666666666,0.043390883686793176,0.25,0.5,0.0,0.0,0.6785714285714285
0.5357142857142918,0.017454954954954954,0.09717232128024123,1.0,0.5,1.0,0.0,0.6428571428571428
0.7142857142857082,0.04673412162162162,0.1363740053905415,0.25,0.5,1.0,0.5,0.8214285714285714
0.6428571428571388,0.01689189189189189,0.11157850626954197,0.25,0.5,1.0,1.0,0.2857142857142857
0.6785714285714306,0.019144144144144143,0.11157850626954197,0.25,0.5,1.0,1.0,0.2857142857142857
0.6071428571428612,0.0259009009009009,0.18596500363254062,0.25,0.5,1.0,1.0,0.6428571428571428
0.6071428571428612,0.023648536036036033,0.2851470001165389,0.25,0.5,1.0,1.0,0.6071428571428571
0.5,0.013513513513513513,0.08678300714854241,1.0,0.5,1.0,1.0,0.6428571428571428
0.8928571428571388,0.06531531531531531,0.09962955524313227,0.25,0.5,1.0,0.0,0.6428571428571428
0.7142857142857082,0.029279279279279275,0.1363740053905415,1.0,0.5,1.0,1.0,0.3571428571428571
0.7142857142857082,0.014639639639639641,0.07438525758804262,0.25,0.5,1.0,0.0,0.10714285714285714
0.8214285714285694,0.07094594594594594,0.06198750802754284,0.25,0.5,0.0,0.0,0.10714285714285714
0.7857142857142918,0.021396396396396393,0.04958975846704306,1.0,0.5,1.0,0.5,0.75
0.8928571428571388,0.32432432432432434,0.04958975846704306,0.25,0.5,0.0,0.0,0.07142857142857142
0.75,0.04560810810810811,0.024794259346043505,0.25,0.0,1.0,0.0,0.10714285714285714
0.7857142857142918,0.02759009009009009,0.06818638280779274,1.0,0.0,1.0,0.0,0.3571428571428571
0.9285714285714306,0.09797297297297296,0.001407144575116725,1.0,0.0,1.0,0.0,0.21428571428571427
0.75,0.03885135135135135,0.06818638280779274,1.0,0.0,1.0,0.0,0.8214285714285714
0.7857142857142918,0.037162162162162164,0.053309083335193,1.0,0.0,1.0,0.0,0.2857142857142857
0.8571428571428612,0.07488738738738739,0.07438525758804262,0.25,0.5,1.0,0.0,0.6428571428571428
0.9285714285714306,0.1036036036036036,0.0032841638585763915,0.25,0.0,1.0,0.0,0.8571428571428571
0.8928571428571388,0.11036036036036036,0.04958975846704306,0.25,0.5,1.0,0.0,0.6071428571428571
0.9642857142857082,0.12725225225225223,0.018595384565793616,1.0,0.0,1.0,0.0,0.6071428571428571
0.8571428571428612,0.04842342342342342,0.14376554367851146,0.25,0.5,1.0,0.5,0.6428571428571428
0.8214285714285694,0.06418918918918919,0.08058413236829252,0.25,0.0,1.0,0.0,0.75
0.8928571428571388,0.08783783783783783,0.04958975846704306,0.25,0.5,1.0,0.0,0.6428571428571428
0.7142857142857082,0.04110360360360361,0.07190570767594268,0.25,0.0,1.0,0.0,0.3571428571428571
0.75,0.22297297297297297,0.018595384565793616,0.25,0.5,0.0,0.0,0.6785714285714285
0.7142857142857082,0.02421171171171171,0.06694660785174276,1.0,0.0,1.0,0.0,0.3571428571428571
0.8928571428571388,0.06981981981981981,0.06942615776384271,0.25,0.0,1.0,0.0,0.9642857142857142
0.5,0.0036036036036036037,0.14877175495104128,1.0,0.5,1.0,1.0,0.6428571428571428
0.6071428571428612,0.006756756756756757,0.11157850626954197,0.75,0.5,1.0,0.5,0.6428571428571428
0.7142857142857082,0.013513513513513513,0.08678300714854241,1.0,0.5,1.0,0.5,0.6428571428571428
0.5714285714285694,0.01126126126126126,0.11157850626954197,1.0,0.5,1.0,0.5,0.3571428571428571
0.5714285714285694,0.00788277027027027,0.26407082586368924,0.25,0.5,1.0,0.0,0.6071428571428571
0.7142857142857082,0.018018018018018014,0.14877175495104128,0.25,0.5,1.0,0.0,0.10714285714285714
0.8928571428571388,0.16666666666666666,0.024794259346043505,0.25,0.5,1.0,0.0,0.6071428571428571
0.8928571428571388,0.07657657657657657,0.012396509785543727,1.0,0.5,1.0,0.0,0.3571428571428571
0.7142857142857082,0.02984234234234234,0.09918075670904218,0.25,0.5,1.0,0.5,0.6428571428571428
0.8214285714285694,0.041666666666666664,0.11157850626954197,1.0,0.5,1.0,0.0,0.3571428571428571
0.5714285714285694,0.011824324324324325,0.09918075670904218,1.0,0.5,1.0,0.0,0.6428571428571428
0.5714285714285694,0.023085585585585582,0.07438525758804262,1.0,0.5,1.0,0.5,0.6428571428571428
0.6785714285714306,0.017454954954954954,0.17232747911599086,1.0,0.5,1.0,0.5,0.3571428571428571
0.6785714285714306,0.1188063063063063,0.1983627531930404,0.25,0.5,1.0,0.5,0.9285714285714285
0.7857142857142918,0.031531531531531536,0.18596500363254062,0.25,0.5,1.0,0.0,0.3214285714285714
0.6428571428571388,0.07657657657657657,0.20208207806119033,0.25,0.5,1.0,0.25,0.9285714285714285
0.6071428571428612,0.007882882882882882,0.14877175495104128,0.25,0.0,1.0,0.0,0.8928571428571428
0.6785714285714306,0.01126126126126126,0.14877175495104128,0.25,0.5,1.0,0.5,0.8928571428571428
0.7142857142857082,0.02252252252252252,0.12397625583004174,0.25,0.5,1.0,0.5,0.10714285714285714
0.8214285714285694,0.031531531531531536,0.17356725407204085,0.25,0.0,1.0,0.0,0.8928571428571428
0.6428571428571388,0.018018018018018014,0.10785918140139203,0.25,0.0,1.0,0.5,0.8571428571428571
0.75,0.01689189189189189,0.08678300714854241,1.0,0.5,1.0,0.0,0.6428571428571428
0.8214285714285694,0.031531531531531536,0.06198750802754284,1.0,0.5,1.0,0.5,0.2857142857142857
0.7857142857142918,0.11599099099099099,0.08678300714854241,0.25,0.5,1.0,0.0,0.9285714285714285
0.7857142857142918,0.031531531531531536,0.18596500363254062,0.25,0.5,1.0,0.0,0.3214285714285714
0.9285714285714306,0.050112612612612614,0.030993134126293394,0.25,0.5,1.0,0.0,0.3571428571428571
0.6785714285714306,0.012387387387387387,0.09918075670904218,0.25,0.5,1.0,0.5,0.10714285714285714
0.9285714285714306,0.04673412162162162,0.012396509785543727,1.0,0.5,1.0,0.0,0.17857142857142855
0.9285714285714306,0.05405405405405406,0.03967155881864324,1.0,0.5,1.0,0.0,0.3571428571428571
0.9285714285714306,0.020270270270270268,0.012396509785543727,1.0,0.5,1.0,0.0,0.6428571428571428
0.8928571428571388,0.06813063063063063,0.0644670579396428,1.0,0.0,1.0,0.0,0.6428571428571428
0.5,0.010135135135135136,0.14877175495104128,0.25,0.5,1.0,1.0,0.2857142857142857
0.9642857142857082,0.08783783783783783,0.013933830731045701,1.0,0.5,1.0,0.0,0.3571428571428571
0.8928571428571388,0.05292792792792793,0.0818239073243425,0.25,0.0,1.0,0.0,0.3571428571428571
0.8928571428571388,0.09684684684684684,0.07934435741224254,0.25,0.0,1.0,0.0,0.6428571428571428
0.75,0.030405405405405404,0.060747733071492865,1.0,0.5,1.0,0.0,0.3571428571428571
0.5,0.010810698198198198,0.12397625583004174,0.25,0.5,1.0,0.5,0.8928571428571428
0.9285714285714306,0.038288288288288286,0.032852796560368366,1.0,0.5,1.0,0.0,0.8214285714285714
0.3571428571428612,0.005067567567567568,0.12397625583004174,1.0,0.5,1.0,0.5,0.6428571428571428
0.8928571428571388,0.07488738738738739,0.08926255706064236,0.25,0.0,1.0,0.0,0.6428571428571428
0.6071428571428612,0.031531531531531536,0.06198750802754284,1.0,0.5,1.0,0.0,0.3214285714285714
0.8928571428571388,0.07432432432432431,0.05454885829124297,0.25,0.0,1.0,0.0,0.3571428571428571
0.8928571428571388,0.11036036036036036,0.07438525758804262,0.25,0.5,1.0,0.5,0.6428571428571428
0.3571428571428612,0.009009009009009009,0.14877175495104128,0.25,0.5,1.0,0.0,0.8928571428571428
0.6428571428571388,0.015765765765765764,0.16116950451154108,0.25,0.5,1.0,0.0,0.6071428571428571
0.8928571428571388,0.04842342342342342,0.08678300714854241,0.25,0.5,1.0,0.0,0.6428571428571428
0.7857142857142918,0.06531531531531531,0.024794259346043505,1.0,0.5,1.0,0.0,0.6428571428571428
0.6071428571428612,0.018018018018018014,0.07438525758804262,0.25,0.5,1.0,0.5,0.3571428571428571
0.5357142857142918,0.009009009009009009,0.24175487665478962,1.0,0.5,1.0,0.0,0.6428571428571428
0.6428571428571388,0.01126126126126126,0.11157850626954197,1.0,0.5,1.0,0.5,0.6428571428571428
